"","x"
"275",-0.642203438076112
"276",-2.01720819954066
"277",-1.02590047098768
"278",-2.11385957286447
"279",-1.13767206771162
"280",-1.02180351321853
"281",-0.570823830519309
"282",-1.3244722461778
"283",-3.13795162439009
"284",-1.00661121630166
"285",-0.578838029909691
"286",-0.809404989171178
"287",-1.19279613233226
"288",-1.74546747909309
"289",-2.44000639160067
"290",-2.49830327833402
"291",-1.72504592921729
"292",-1.50574052983995
"293",-0.731411322404626
"294",-0.566082977730111
"295",-1.75961477415878
"296",-2.09670341640716
"297",-1.65489685641075
"298",-1.23340074585839
"299",-1.07009064272575
"300",-2.32553381788726
"301",0.305252969826708
"302",-1.21747236616458
"303",-1.47372080282753
"304",0.719305406230626
"305",-1.56824635348129
"306",-1.43252051551018
"307",-1.17686767095271
"308",-3.3544158683886
"309",-2.12536490936724
"310",-1.60325761474397
"311",-1.89785724745976
"312",-0.0929419465838094
"313",-1.14314691814655
"314",-0.100172247853944
"315",-2.34280385885979
"316",-1.48386689455858
"317",-0.90932560298501
"318",-1.70362432379558
"319",0.19991972507855
"320",-2.72899093116465
"321",-1.94177647970106
"322",-1.04261400740699
"323",-1.68446322561112
"324",-1.86483819926124
"325",-1.4905493207369
"326",-2.0023663158588
"327",-2.36314763297284
"328",-2.32620832178343
"329",-2.90604059744533
"330",0.745180900120741
"331",-1.16398594100546
"332",-0.15569529439257
"333",-1.1450307769056
"334",-1.98964385647623
"335",-0.900108980768259
"336",-2.60461314995315
"337",-0.8360392501768
"338",-0.249391973236094
"339",-0.415135373427998
"340",-1.79797587090439
"341",-1.20017951124051
"342",-1.41495361876975
"343",-1.6237336350688
"344",-0.888967257429343
"345",-0.421135151701528
"346",-1.58617640648173
"347",0.113611052526893
"348",-1.14988225378527
"349",-1.32869011658722
"350",0.520564979883258
"351",-2.79727472280314
"352",-1.04413649986598
"353",-1.02894207145817
"354",-3.0152926669586
"355",-2.21938642044953
"356",1.61153852894429
"357",-0.701595521190071
"358",-1.53822308962858
"359",0.446008671061343
"360",-1.59296519903756
"361",-2.96753885291608
"362",-2.23391395504014
"363",-0.446730011163442
"364",-4.09426367258484
"365",0.338941905378824
"366",0.0709794621947049
"367",-1.49618869253905
"368",0.0557513351338792
"369",-0.733350291294885
"370",-2.86883834268381
"371",-2.9975427892774
"372",-2.09288500854527
"373",-2.43697728662593
"374",-1.56744596103661
"375",-1.27457879768984
"376",-1.3142384286997
"377",-0.378177556415375
"378",-2.7524416311774
"379",-1.62411332266874
"380",-1.66469664127521
"381",-1.23874252390831
"382",-2.27997146885952
"383",-2.8102160629181
"384",-0.936679552657362
"385",-0.973031288059323
"386",-2.254661620731
"387",-1.90921768190385
"388",-0.940996445305179
"389",-0.803172665393115
"390",0.325211235126116
"391",-0.640838255498252
"392",-1.20150358866187
"393",-0.649092765625337
"394",-1.73973499644433
"395",0.61593195818735
"396",-2.0272082056624
"397",-1.79526343589599
"398",-2.7768516939224
"399",-2.06619238847087
"400",-1.94625658551343
"401",-1.74202022838066
"402",-1.73298056708468
"403",-1.86163058859013
"404",-0.803648338534941
"405",-1.98479164947705
"406",-0.724484288034543
"407",-2.51877116665117
"408",-1.64109069637898
"409",-0.778443385301359
"410",-0.991120182658858
"411",-2.87148900168591
"412",-1.34104082014678
"413",-0.123021686727497
"414",0.335290338266811
"415",-2.7369833790252
"416",-1.19387384973315
"417",0.123830301513671
"418",-2.09687681910641
"419",-1.06147327542517
"420",-1.79068399837754
"421",-0.733119016223704
"422",0.000948458692719773
"423",-3.53700191112701
"424",-1.05884197894289
"425",-0.071230535480795
"426",-1.86320590531853
"427",-1.72016893437268
"428",-1.18192977952602
"429",-1.04754659740448
"430",-0.934108461142588
"431",-2.90472816734663
"432",-2.0366602401682
"433",-1.79261796471358
"434",-1.42303601581666
"435",-0.671698608108393
"436",-1.65669494908895
"437",-0.0253223551177654
"438",-0.695839184003499
"439",-1.36090704438208
"440",-0.0741516266402757
"441",-0.325393467354027
"442",-1.29931007537248
"443",-2.36166192970936
"444",-2.66915960228001
"445",-1.87387130879391
"446",0.550855340908532
"447",-2.02415492622737
"448",-1.00083022085666
"449",-2.15180220928465
"450",-1.50281200769043
"451",1.26892630147088
"452",-1.95672056332312
"453",-0.829802764105885
"454",-3.26404256902929
"455",-0.241628969851047
"456",-2.62148364227744
"457",-3.02936344913976
"458",-1.33135302845717
"459",-1.57482038250852
"460",0.413299218571408
"461",-1.02404978800416
"462",-3.10096347461555
"463",-0.737690072068206
"464",-0.313768567916856
"465",-1.93031062758096
"466",-0.574340131737492
"467",-1.95840239277166
"468",1.30643123917143
"469",-1.64921944709108
"470",-1.52083147189029
"471",-1.55423482147718
"472",-0.600681669874325
"473",-1.07872152391753
"474",-1.75752100177612
"475",-1.57067812035876
"476",-1.61325313517353
"477",-0.390559165380705
"478",-2.55537354665934
"479",-1.03864229813227
"480",-0.902007744304966
"481",-1.38175336755936
"482",-1.11272859834164
"483",-0.374226032226177
"484",-2.51456034102297
"485",-1.73177677942872
"486",-0.705147365499009
"487",1.29183552421291
"488",-0.505633942672362
"489",-0.171813103258799
"490",-0.152204536184288
"491",0.40642756853897
"492",-2.59470412733617
"493",-2.07044640661301
"494",-0.664709836423442
"495",-1.09036055348496
"496",-1.86570697543424
"497",-0.825369266463046
"498",0.0402609550310266
"499",-1.81664246511703
"500",-0.442726053094529
"501",-0.892062979224503
"502",-0.788026581279826
"503",-2.21514902344832
"504",-1.49772604924071
"505",0.130725637884942
"506",-0.328792432512295
"507",0.141556182183677
"508",-0.373778671688983
"509",-0.637452882778262
"510",-2.4911494525675
"511",-1.47825369227316
"512",-2.04235176300631
"513",1.16304869893863
"514",-0.48303666295584
"515",-0.295684418503491
"516",-2.06379661765716
"517",-2.28674828768354
"518",-0.280082704496311
"519",-1.4622045226413
"520",-0.101215503674661
"521",-0.191903582886376
"522",0.601301756447114
"523",-1.98048821059462
"524",-1.5537336484777
"525",-1.38897078221279
"526",-0.670197331799946
"527",0.667903874406626
"528",-0.93171874767537
"529",-0.384601131402114
"530",-0.943857841333637
"531",-1.02011449420831
"532",-2.3627001008065
"533",-1.43979811486844
"534",-2.02729804689555
"535",-2.47363702938214
"536",-1.34524880037718
"537",-1.04772744699279
"538",-2.87970433234535
"539",-1.01667215139802
"540",-0.42671703780349
"541",-1.64837131893939
"542",0.236412736776869
"543",-1.42809467238237
"544",-1.97538661078038
"545",-1.43538952924891
"546",-2.31175480269682
"547",-1.82987645490092
"548",-0.319664286547944
"549",-0.536275723969494
"550",-1.28622451214746
"551",-1.64710848805136
"552",-0.902965837513512
"553",-2.8680895589692
"554",-0.580603347596434
"555",-1.34791554075247
"556",0.236342148264411
"557",-1.11669605402745
"558",-1.76437391071146
"559",-0.831922033736699
"560",-2.24647553351548
"561",1.75225814974728
"562",-0.143898407580946
"563",-1.55482727606468
"564",-2.1975364301763
"565",-4.06812041175227
"566",-1.12474493729088
"567",-0.377277763611389
"568",-0.0349896199679104
"569",-1.3222325277423
"570",-1.94234263628063
"571",0.556678114411171
"572",1.62970367061339
"573",-1.33617442950492
"574",-1.37562920297353
"575",0.83591996104318
"576",-1.5882960666841
"577",-1.9345872842978
"578",-0.577404737136007
"579",-3.4433868856485
"580",-1.30006182464969
"581",-3.6222752051671
"582",-2.80575428758667
"583",0.285323634058064
"584",-1.26904709710192
"585",-0.677225136631848
"586",-2.00094000639581
"587",-0.808600217707159
"588",-0.990973125239687
"589",-0.925256901684858
"590",-2.65282167184426
"591",-0.259362490552312
"592",-1.08696341250847
"593",-1.31337517393194
"594",-2.45921115865966
"595",0.43302345646958
"596",-2.00674599540777
"597",-2.06435664072632
"598",-1.73085990918435
"599",-1.71085560494388
"600",-0.90756301712224
"601",0.428187211196376
"602",-0.669984381091591
"603",-2.17547114594126
"604",-1.92374611965503
"605",-2.46476403952977
"606",-1.91679603484455
"607",-0.20874766764549
"608",-1.29651574085473
"609",-0.843835675710442
"610",-1.82090524703394
"611",-1.09935050572545
"612",-1.51059971953113
"613",-1.36677884062356
"614",0.0338046738252922
"615",-1.64062690866517
"616",-0.563389071697218
"617",-2.44342838582851
"618",-2.80749041005374
"619",0.248685854384268
"620",-2.31000277715844
"621",-1.80110690830191
"622",-0.777633610137299
"623",-2.08701813024672
"624",-0.60158577549787
"625",-1.55543713645981
"626",0.00791700456529854
"627",0.165676524749315
"628",-0.634587736018293
"629",-0.624486592878633
"630",-2.19763840803223
"631",-1.74240519740561
"632",-0.307785288687237
"633",-0.269926405603455
"634",0.159239309420969
"635",-3.1776501431293
"636",-1.93085401111451
"637",-1.82795376890791
"638",-2.39823287517433
"639",-1.13496722917994
"640",-2.24587168432447
"641",-1.01115608056078
"642",-1.14069671298035
"643",-0.564845729167125
"644",-1.05823792534004
"645",-0.494728469199918
"646",-0.902114277220652
"647",-2.64382338860232
"648",0.203679330888365
"649",-2.57218806752457
"650",-2.17179494130643
"651",1.52758199178614
"652",-2.33278534062218
"653",-4.55995847321666
"654",-0.990267059790218
"655",-1.00352002650173
"656",0.787285496910819
"657",-1.87751612781528
"658",0.812248705504016
"659",-1.77609690491327
"660",0.220706979757813
"661",0.198782261366864
"662",-0.304449475641188
"663",-0.0245617957142991
"664",-0.272453755538052
"665",-0.378616726485291
"666",-1.79449821882516
"667",-0.700204366535789
"668",-1.36390249040346
"669",0.340078957930446
"670",-2.0846297442892
"671",-1.51966642565058
"672",-1.67338178516362
"673",-0.729634687985272
"674",-1.97006123196918
"675",-1.2893774165601
"676",-0.0490580570804132
"677",-2.6023672438966
"678",-1.851861220337
"679",-1.16739879792641
"680",-2.18545653125378
"681",-1.94130386473676
"682",1.02554395849089
"683",-1.50659863503197
"684",-0.73992329062941
"685",-0.568124319906303
"686",-3.4788200961253
"687",-0.87879208016351
"688",-1.95368280552531
"689",-1.61092308309758
"690",-1.69005909321736
"691",-1.442396668638
"692",-1.67417299411372
"693",-1.62731434655426
"694",-2.42585990075293
"695",-1.33353527009658
"696",-2.46915110669066
"697",-1.82349293375798
"698",-2.75651539469164
"699",-0.532087015573537
"700",0.402867911676366
"701",-1.17887197629836
"702",0.161757049985796
"703",-0.453678368406897
"704",-0.224565937791165
"705",-0.614288724496141
"706",-1.42187186832946
"707",-0.910087847887256
"708",-2.74631951073793
"709",-0.690821093918266
"710",-0.839866106666899
"711",-1.30068685127185
"712",-3.81066954798255
"713",-1.30092106808435
"714",-4.190311934073
"715",-2.13574487362495
"716",-2.93624880904491
"717",1.31995591672003
"718",-2.3395852792375
"719",-0.864288321329911
"720",-1.76820156200334
"721",-3.21998263913369
"722",-2.58057253332016
"723",-1.43122374090199
"724",-0.977744979365954
"725",-1.51672989901706
"726",-2.13754199222064
"727",-2.42546902150293
"728",-2.63774360686834
"729",-2.21589564137446
"730",-2.22695750050968
"731",-0.596414364317993
"732",-0.662939672116949
"733",-1.57822417179278
"734",-0.764567560387196
"735",-2.3605487278525
"736",-1.31533579722307
"737",-1.44333149368063
"738",-1.84672597470466
"739",-0.284638794993061
"740",-2.42745122295975
"741",-1.27087388512479
"742",-1.48217403518684
"743",-1.71943199602429
"744",-1.13379312526137
"745",-0.914509370460368
"746",0.255723311721749
"747",-2.23395239024986
"748",-2.66543535963299
"749",-1.62780772846935
"750",-0.712753443374461
"751",-0.731564285180087
"752",-0.892300759928491
"753",0.672181363610383
"754",-2.60222322805203
"755",-0.915547200634321
"756",-2.15713757352064
"757",-0.900492534693929
"758",0.234116905920286
"759",-0.673786643293492
"760",-0.362107813474012
"761",-3.85914968910874
"762",-2.40081635180106
"763",-1.1740649533528
"764",-2.56008663561326
"765",-0.132303637105769
"766",-3.22548718487695
"767",-0.437615637646302
"768",-1.69807360746201
"769",-1.43797250786648
"770",-1.56760778520314
"771",-1.21893029189081
"772",-2.42691613578259
"773",-0.0179262766370989
"774",0.969583384105479
"775",1.15099960778872
"776",-0.648427303119435
"777",-0.478710951591878
"778",-1.70809359924059
"779",-2.71570513907509
"780",-2.85634951946101
"781",-1.96378293129699
"782",-1.18778492636286
"783",-2.1581807501304
"784",-1.74705688853763
"785",-0.409503958788223
"786",-3.13748251319581
"787",1.23215289701073
"788",-0.1317044317971
"789",-1.77405834849611
"790",-0.759550009247942
"791",-0.390498592426758
"792",-0.811169564295151
"793",-2.83418584980911
"794",-1.36668225494549
"795",-0.603356455030895
"796",-0.419971926677234
"797",-1.46263902842718
"798",-2.97205768708375
"799",-2.07239351081881
"800",-2.35620603182919
"801",0.712462578870678
"802",-0.918457806848998
"803",0.729858478272833
"804",-0.807391788610184
"805",-0.953254042336289
"806",-1.26424375610323
"807",-2.0477449424201
"808",0.0074140505733228
"809",-3.68616968148294
"810",-3.82902511667895
"811",-3.53213496259273
"812",-2.54482157572207
"813",-0.699480539332541
"814",-0.0980503032778027
"815",-1.77124090690214
"816",-2.83462600465466
"817",-0.514003664553639
"818",-0.713494024871526
"819",-0.953949608397373
"820",-1.64831295177024
"821",-0.790540657121552
"822",-2.28762091071764
"823",-1.50987238763169
"824",-2.25271754800584
"825",-0.451332137731871
"826",-1.54851532291567
"827",-1.20158533841172
"828",-1.9432969704937
"829",-0.978272660518253
"830",0.00365726832391644
"831",-1.52405514398362
"832",-0.325500634163435
"833",-1.60764683800002
"834",-1.4426051053131
"835",-1.42049024527738
"836",-1.02429390319722
"837",-0.431796412922084
"838",-2.22948743239799
"839",-2.88413606165528
"840",-3.33339537625301
"841",-3.23302803553224
"842",-0.665408720033777
"843",1.20189796663955
"844",-1.78008639942747
"845",-1.18440293666168
"846",-0.784023248884097
"847",-3.46986125907713
"848",-1.53258286217653
"849",-2.29367611253765
"850",-1.65748853753055
"851",-2.31919683929589
"852",-0.146810884811636
"853",-1.64183379506144
"854",-1.22886930076624
"855",-1.78478321728645
"856",-2.61295809556573
"857",-1.110522237785
"858",1.49802897486429
"859",-2.05567598895346
"860",-0.85237870780627
"861",-0.138557049060474
"862",-3.07362577131795
"863",0.0183553765233752
"864",-2.19780632723922
"865",-0.660491409117535
"866",-1.44052815140083
"867",-0.00788018531306494
"868",-0.873283751586282
"869",-3.02752325751445
"870",-1.33331616576514
"871",-0.159688012542836
"872",-2.00675749413969
"873",-1.54212189084634
"874",-1.68559118820435
"875",-2.87539175777864
"876",-0.909557305911013
"877",-0.720020920781389
"878",-0.693187007494552
"879",-4.09913134595411
"880",-1.30859384355377
"881",-0.578102862858679
"882",0.0997022309321337
"883",-1.1221238531407
"884",0.867053195207421
"885",-2.092472167044
"886",-1.35923622501605
"887",-2.26448409266381
"888",-1.79897099230538
"889",-1.18624133079279
"890",-2.53816525430422
"891",-1.16456079843014
"892",-0.670275397678179
"893",0.442758040777443
"894",-0.567086910125787
"895",-1.63061714938464
"896",-0.807471217354888
"897",-0.615381056814287
"898",-0.922726095556171
"899",-1.65471806199928
"900",-0.0292875151598897
"901",-0.963882651250431
"902",0.496259647888565
"903",-1.04140847339488
"904",-3.13909992385759
"905",0.144982497115475
"906",-1.29933811064032
"907",-4.93079175239974
"908",-1.43935576562919
"909",-1.23243562684585
"910",-0.262976532841883
"911",-1.98990384065713
"912",-1.27806070330027
"913",-0.811818142195946
"914",-2.41659344364386
"915",-1.87006898184349
"916",-2.30337462554026
"917",-0.899783873476535
"918",-0.22814164796092
"919",0.737685429242871
"920",-0.630159434312265
"921",0.440954856222739
"922",-0.582223217147404
"923",-2.08405479324307
"924",-2.35099885484488
"925",-1.18661687581874
"926",-2.39433557575727
"927",-0.413555912428237
"928",-0.0138281763465241
"929",-3.53802841931904
"930",-3.33852382265425
"931",-0.457017634489851
"932",-1.16217019681821
"933",-2.12543229888907
"934",-1.96089370010573
"935",0.497828468144914
"936",-3.14806356727273
"937",-2.10489715390072
"938",-1.6812443031865
"939",-0.468362370525717
"940",-1.44230068827887
"941",-2.9704955668753
"942",-1.87020117741918
"943",-2.50007524109616
"944",-0.86885454451031
"945",-2.01910776141473
"946",-1.19983093609093
"947",-2.51281884284433
"948",-2.10967174145635
"949",1.64611563040293
"950",-1.04386219173687
"951",-1.88413022653983
"952",-1.67483131126789
"953",-2.72856301357148
"954",-1.1743444261903
"955",0.450424113524473
"956",-0.856797313931722
"957",-1.50685120892757
"958",-1.7759663863544
"959",0.128616262593617
"960",-1.90384292318106
"961",-1.04277147716793
"962",-1.8073295108469
"963",-0.708593697434726
"964",-2.63029685286095
"965",-0.69135840047485
"966",-0.911478727309643
"967",-1.19523330385105
"968",-1.51574715337558
"969",-1.78768898047455
"970",-0.354464608349449
"971",-1.66005135652225
"972",1.00773464532817
"973",-0.370435181181573
"974",0.516107615600327
"975",0.157755223054459
"976",-3.31615644897101
"977",-2.06931819788245
"978",-1.23172995600147
"979",-0.893303107996007
"980",0.510543758778115
"981",-1.49185402618366
"982",-0.185635284078164
"983",-0.643972677796438
"984",-3.6399789720461
"985",0.343158353506534
"986",-3.04884056430264
"987",-1.28466983015435
"988",-1.52171072176497
"989",-1.12887315419823
"990",-2.05614711870401
"991",-3.87872478539795
"992",-1.76795722542667
"993",-0.357487654525027
"994",-1.33302067086526
"995",-2.99763291929703
"996",-2.49380740151926
"997",0.0173131238548835
"998",0.0364007437752382
"999",-1.63503539106074
"1000",-1.05158833254171
