"","x"
"107",-1.13847913769527
"108",-1.85861818157153
"109",-0.960532146986566
"110",0.0735532161722642
"111",-0.38958184999386
"112",-0.958059600055987
"113",-1.57776190265981
"114",-1.02361128173372
"115",-1.29474828317872
"116",-0.12422677327515
"117",-0.43523713385353
"118",-1.79779921174946
"119",-2.54980240327333
"120",-0.719405525241047
"121",-0.124140015006519
"122",0.20280493845736
"123",-0.44532298155018
"124",-1.28672954658887
"125",-1.73576263614443
"126",-1.06181960928238
"127",-0.131473078667735
"128",-2.97918275223372
"129",-0.918930478462923
"130",-1.04682697878696
"131",-1.3232056291078
"132",0.132565329049521
"133",-1.98153236528973
"134",-1.62826235454798
"135",0.0271010266142501
"136",-0.234182133709969
"137",-1.32129528493807
"138",-0.768774266138884
"139",-0.985033903558901
"140",0.807061307179477
"141",-1.77511754859683
"142",0.448839683934315
"143",-0.474365256152771
"144",0.438264079458982
"145",-1.54852720262724
"146",-2.042746257977
"147",-1.14027725492477
"148",-2.36303771665924
"149",0.545677262457341
"150",-1.36011821452392
"151",-0.502394851571568
"152",-1.43613225175589
"153",-1.06435372829789
"154",-0.220479138155179
"155",-1.04757275315241
"156",-0.451483683686093
"157",-1.45425035073859
"158",-1.66315883911484
"159",-1.04346929248766
"160",-2.1935716733196
"161",1.86432856394988
"162",-0.826729509263032
"163",0.00440796171951199
"164",0.448158464845528
"165",0.233749265605594
"166",1.16219656626222
"167",-2.74587054194187
"168",-1.51438278995927
"169",-0.388115987563398
"170",-0.946250125215423
"171",-1.13243255147281
"172",-0.089309834318805
"173",-2.2602069137232
"174",-1.00293394746741
"175",1.5150379929914
"176",-1.46237812221999
"177",-1.78222850286746
"178",-2.69711497963993
"179",-0.188438460091145
"180",-1.04612289354731
"181",-1.1336811937927
"182",-3.79662290721118
"183",-2.32996692332937
"184",-2.25450241598182
"185",-0.763002199435328
"186",-0.672728964055292
"187",-1.29030362814777
"188",-2.66995542673241
"189",-1.14344879598001
"190",-1.08317966825163
"191",-0.685731669838498
"192",0.713977179984276
"193",-3.02526377552367
"194",0.361757675431576
"195",-2.33276830525051
"196",-0.707596557731414
"197",-1.56983106930189
"198",-0.839349522345898
"199",-0.153209661424138
"200",-0.449041258720904
"201",-2.29285220339508
"202",-0.219900422574455
"203",0.289224897449752
"204",-1.4693067746186
"205",-0.817471733557746
"206",-1.18962010837659
"207",-1.41592554337197
"208",-0.848181836480855
"209",-1.64139274588623
"210",-2.05571546175144
"211",0.211185986038497
"212",-1.90623376692374
"213",-0.429858697868768
"214",-0.128637379661208
"215",0.780133405619894
"216",-0.973907968637036
"217",-1.52038306767925
"218",1.05285099017384
"219",-0.834467962123318
"220",0.41578301513694
"221",-1.06813942451511
"222",-2.11207452923669
"223",0.0388246948543344
"224",-1.60372820771053
"225",-1.23401640041636
"226",-0.996740721068426
"227",-0.334952788441992
"228",0.180761426831209
"229",-1.0505076127804
"230",-0.435461516230031
"231",-0.83805834751187
"232",-1.48052553351383
"233",-1.99676570592713
"234",-0.114070398086178
"235",0.794784713077346
"236",0.667158384980733
"237",0.247502489087908
"238",-1.81021241575123
"239",-1.92663889973077
"240",0.866659937216004
"241",-0.500956712925447
"242",-1.48698889357356
"243",0.781765141173551
"244",0.468437714750148
"245",-2.14619569468745
"246",1.25263160115746
"247",-1.72418931885374
"248",-0.88512682942603
"249",0.157576791968737
"250",-2.05566341721353
"251",-1.86680929130769
"252",-2.34093123771935
"253",-0.718660704135436
"254",0.20993872582501
"255",-2.00182622878759
"256",-0.390030959408238
"257",-1.1191229397459
"258",0.788083743031266
"259",0.301786422508714
"260",0.274669730452335
"261",0.132683887086541
"262",-1.123791168675
"263",-1.44568321886265
"264",-1.34965424488857
"265",-0.46010151184237
"266",2.21477672739428
"267",0.674723860316985
"268",-0.0977835222822023
"269",-0.315814805890579
"270",-0.704947362100819
"271",-0.0164905262108187
"272",2.39539236908532
"273",-1.06122885116435
"274",-0.215678983039252
"275",-0.122005487041967
"276",-1.56186896366994
"277",-0.523801436600308
"278",-1.66307936403732
"279",-0.640845278452733
"280",-0.519511226106192
"281",-0.0472589168645596
"282",-0.83645678609185
"283",-2.73547764440849
"284",-0.503602311410226
"285",-0.0556511445280722
"286",-0.297093903754724
"287",-0.698569534800766
"288",-1.27731028471068
"289",-2.00461046667617
"290",-2.06565720655732
"291",-1.25592545418037
"292",-1.02627546049278
"293",-0.21542129044258
"294",-0.0422944389437953
"295",-1.29212490501533
"296",-1.64511395491693
"297",-1.18246746284522
"298",-0.741089460285678
"299",-0.570076050401497
"300",-1.8847382432593
"301",0.87014226085627
"302",-0.724409741927056
"303",-0.992745368998636
"304",1.30372547256226
"305",-1.09172967204173
"306",-0.949601671902174
"307",-0.681889730903307
"308",-2.9621524659541
"309",-1.67512740509211
"310",-1.12839240789227
"311",-1.43688824969842
"312",0.453164565369785
"313",-0.646578376549691
"314",0.445593212152946
"315",-1.902822908806
"316",-1.00337004996229
"317",-0.401727754069209
"318",-1.23349339567273
"319",0.759840466827539
"320",-2.307226352446
"321",-1.4828791438379
"322",-0.541303347379018
"323",-1.21342847210222
"324",-1.40231169922639
"325",-1.0103676849226
"326",-1.54632699113515
"327",-1.92412629490552
"328",-1.88544456337698
"329",-2.49262741807954
"330",1.330821508617
"331",-0.668400372184964
"332",0.387451153985139
"333",-0.648551096570956
"334",-1.53300441574398
"335",-0.392076385521479
"336",-2.17698169476226
"337",-0.324984497826649
"338",0.289334820479184
"339",0.115773335372568
"340",-1.33229548745649
"341",-0.70630118629902
"342",-0.931206147957001
"343",-1.14983427823242
"344",-0.380409109194878
"345",0.109490548689909
"346",-1.11050548225917
"347",0.669460630476275
"348",-0.653631416699668
"349",-0.840873612652659
"350",1.09561049780228
"351",-2.37873107765234
"352",-0.542897655520035
"353",-0.526986508791104
"354",-2.60703288709815
"355",-1.77358389311224
"356",2.23804506332846
"357",-0.184199083510358
"358",-1.06029021649785
"359",1.01753738196046
"360",-1.11761450087896
"361",-2.55702653465741
"362",-1.78879668876845
"363",0.0826883845363962
"364",-3.73689875148035
"365",0.905420297141976
"366",0.624818116071814
"367",-1.01627306482863
"368",0.60887168113076
"369",-0.217451720129549
"370",-2.45367033998021
"371",-2.58844575103577
"372",-1.64111543347665
"373",-2.0014384793913
"374",-1.09089152523645
"375",-0.784209873052565
"376",-0.825740241374215
"377",0.154474445640503
"378",-2.3317832175537
"379",-1.15023187562481
"380",-1.19272950171272
"381",-0.746683208998323
"382",-1.8370267268246
"383",-2.39228285833877
"384",-0.430371984386483
"385",-0.468438424288536
"386",-1.81052301793529
"387",-1.44878455369177
"388",-0.434892504045989
"389",-0.29056760243996
"390",0.89104195376414
"391",-0.12057590905949
"392",-0.707687720202529
"393",-0.129219782871816
"394",-1.27130740193699
"395",1.19547591847921
"396",-1.57234066819364
"397",-1.32945510740051
"398",-2.3573446983527
"399",-1.61316372754968
"400",-1.48757057539614
"401",-1.27370042783258
"402",-1.26423436741887
"403",-1.39895278616514
"404",-0.291065712994137
"405",-1.52792333105616
"406",-0.208167509168248
"407",-2.08709056130452
"408",-1.16801006884968
"409",-0.264671846872178
"410",-0.487380568633333
"411",-2.45644603006732
"412",-0.853806896568798
"413",0.421665969558941
"414",0.901596486298265
"415",-2.31559580256413
"416",-0.699698087928112
"417",0.680161919509599
"418",-1.64529553698879
"419",-0.561052203511267
"420",-1.32465965867837
"421",-0.217209535856897
"422",0.551483763348037
"423",-3.15335105787829
"424",-0.558296789270388
"425",0.475900099638035
"426",-1.40060241028639
"427",-1.25081841240913
"428",-0.687190618182913
"429",-0.546468606716016
"430",-0.427679614970069
"431",-2.49125308090072
"432",-1.58223855338368
"433",-1.32668484984158
"434",-0.939669790147631
"435",-0.152891938679543
"436",-1.18435037121578
"437",0.523973760206868
"438",-0.178171220984796
"439",-0.874610206852935
"440",0.472841221159711
"441",0.209748350223613
"442",-0.810107720437216
"443",-1.92257051129942
"444",-2.2445727910668
"445",-1.41177089883136
"446",1.12732964944195
"447",-1.56914336614375
"448",-0.497548627500847
"449",-1.70281174745846
"450",-1.02320880050601
"451",1.87927188172894
"452",-1.49852813706478
"453",-0.318453837884465
"454",-2.86751627511558
"455",0.297464003269187
"456",-2.19464796502637
"457",-2.62176738541993
"458",-0.843662133573076
"459",-1.09861379677779
"460",0.983285030768173
"461",-0.52186345724964
"462",-2.69674477058799
"463",-0.221996207543121
"464",0.221921593973859
"465",-1.47087244963666
"466",-0.0509410813477511
"467",-1.50028929809108
"468",1.91854592026442
"469",-1.17652225119915
"470",-1.04207823943228
"471",-1.07705721871667
"472",-0.0785251448683965
"473",-0.579114048630622
"474",-1.28993236978443
"475",-1.09427614490399
"476",-1.13885941513454
"477",0.141508798516431
"478",-2.12541946867157
"479",-0.537144293327189
"480",-0.394064713375955
"481",-0.896439847161222
"482",-0.614725230338885
"483",0.158612362480135
"484",-2.08268111182594
"485",-1.2629737973263
"486",-0.187918467645188
"487",1.90326172818522
"488",0.0210059656921491
"489",0.370573071115786
"490",0.391106570599472
"491",0.976089246300242
"492",-2.16660526541806
"493",-1.61761840692495
"494",-0.14557350795285
"495",-0.591302089026708
"496",-1.40322145540756
"497",-0.313811212994322
"498",0.592650622721169
"499",-1.35184258139613
"500",0.0868812085519553
"501",-0.383650855603018
"502",-0.274707080396799
"503",-1.769146618894
"504",-1.01788293835584
"505",0.687382507596495
"506",0.206189056520144
"507",0.698723926626303
"508",0.159080824929461
"509",-0.117030848947048
"510",-2.05816593617917
"511",-0.997492073984156
"512",-1.58819854428019
"513",1.76840005266215
"514",0.044669154829262
"515",0.240858769302948
"516",-1.61065494867873
"517",-1.8441232069139
"518",0.257196413216127
"519",-0.980685868048907
"520",0.444500746152006
"521",0.349534927354832
"522",1.1801556128833
"523",-1.52341689977361
"524",-1.07653240548137
"525",-0.903997705902077
"526",-0.151319847450887
"527",1.24989934018052
"528",-0.425177179169491
"529",0.147747871833635
"530",-0.437888871585224
"531",-0.517742536387946
"532",-1.92365765273133
"533",-0.957222554249027
"534",-1.57243474722081
"535",-2.03982745529639
"536",-0.858213366432705
"537",-0.546657986945284
"538",-2.46504887632391
"539",-0.514137818916798
"540",0.103645366073704
"541",-1.17563411700257
"542",0.798054847002193
"543",-0.944967062589085
"544",-1.5180746584587
"545",-0.952606016477631
"546",-1.87030927452214
"547",-1.36570081598115
"548",0.215747775407342
"549",-0.0110811826472999
"550",-0.796404913663847
"551",-1.17431171861982
"552",-0.395067999660376
"553",-2.45288623627907
"554",-0.0574997319170201
"555",-0.861005896448346
"556",0.797980928842921
"557",-0.618879830160822
"558",-1.29710852914125
"559",-0.320673073063902
"560",-1.80195079453036
"561",2.38540240209385
"562",0.39980449772184
"563",-1.07767761927527
"564",-1.75070324292046
"565",-3.709522317967
"566",-0.627308377729132
"567",0.155416681501281
"568",0.513850492297754
"569",-0.834111420560328
"570",-1.48347200591651
"571",1.13342708207208
"572",2.2570670513027
"573",-0.848710959198551
"574",-0.89002680688738
"575",1.42584071392258
"576",-1.11272512643335
"577",-1.47535083544393
"578",-0.0541502436046863
"579",-3.05532022931117
"580",-0.810894929585992
"581",-3.24264667710894
"582",-2.3876106219068
"583",0.849272862079671
"584",-0.778417243191635
"585",-0.158679152510709
"586",-1.54483340292392
"587",-0.296251171372591
"588",-0.487226574543446
"589",-0.418410529122823
"590",-2.22746420353502
"591",0.278893995742391
"592",-0.587744705551323
"593",-0.82483626704194
"594",-2.02472111897379
"595",1.00393965724645
"596",-1.5509132593421
"597",-1.61124138793039
"598",-1.2620136784855
"599",-1.2410657749884
"600",-0.399882027363856
"601",0.998875287196205
"602",-0.151096851897798
"603",-1.72759714339132
"604",-1.46399829511045
"605",-2.03053592818683
"606",-1.45672037611081
"607",0.33189631029576
"608",-0.807181577687503
"609",-0.333148679281689
"610",-1.35630643793177
"611",-0.600716095618157
"612",-1.03136385724487
"613",-0.880758974615239
"614",0.585889799949127
"615",-1.16752440435692
"616",-0.0394734618716153
"617",-2.00819387572608
"618",-2.38942863694307
"619",0.810906885251451
"620",-1.86847460626968
"621",-1.33557421529728
"622",-0.263823874766417
"623",-1.63497181563572
"624",-0.0794718969836189
"625",-1.07831624667018
"626",0.558781014214605
"627",0.723982021199754
"628",-0.114030553755005
"629",-0.103452941599323
"630",-1.75081003105261
"631",-1.2741035557738
"632",0.228187103355818
"633",0.267831782811477
"634",0.71724116363894
"635",-2.77704873478634
"636",-1.47144146446897
"637",-1.36368743725262
"638",-1.9608665013618
"639",-0.638012853197865
"640",-1.80131846188694
"641",-0.508361556058929
"642",-0.644012595668106
"643",-0.0409988295995367
"644",-0.557664242573057
"645",0.0324258482906519
"646",-0.394176271429173
"647",-2.21804147297035
"648",0.763777412534043
"649",-2.14302712731346
"650",-1.72374753287749
"651",2.15012831215341
"652",-1.89233181895341
"653",-4.22456028799103
"654",-0.486487204119945
"655",-0.50036531077068
"656",1.3749121712934
"657",-1.41558764327826
"658",1.4010528897259
"659",-1.30938449476767
"660",0.781608252387899
"661",0.758649349167188
"662",0.23168026607385
"663",0.524770195053894
"664",0.265185218257323
"665",0.154014560001252
"666",-1.32865379518483
"667",-0.182742308353515
"668",-0.877746947497958
"669",0.906610984247919
"670",-1.63247076996322
"671",-1.04085823818127
"672",-1.20182432219964
"673",-0.21356085251288
"674",-1.51249808253376
"675",-0.799706539982748
"676",0.499118449661077
"677",-2.17462984974078
"678",-1.38872259865478
"679",-0.671974212922936
"680",-1.738053537445
"681",-1.48238423571491
"682",1.62440923955179
"683",-1.0271740423448
"684",-0.224334766602495
"685",-0.0444320708452798
"686",-3.09242481764065
"687",-0.36975397073726
"688",-1.49534708880481
"689",-1.1364194549418
"690",-1.21928829572761
"691",-0.9599436813096
"692",-1.20265285232664
"693",-1.15358389120305
"694",-1.9897966885243
"695",-0.845947311138871
"696",-2.03512993247795
"697",-1.35901618535034
"698",-2.33604913972427
"699",-0.00669489366662809
"700",0.972361681095063
"701",-0.683988578953946
"702",0.719877665551164
"703",0.0754122745927772
"704",0.315331895331893
"705",-0.0927740416893556
"706",-0.938450730043111
"707",-0.402525953919674
"708",-2.32537231784821
"709",-0.172916428537052
"710",-0.328991866415337
"711",-0.811549438595997
"712",-3.4399275455289
"713",-0.811794703371346
"714",-3.83747759134059
"715",-1.68599699030538
"716",-2.52426054532062
"717",1.93270855430116
"718",-1.89945250939022
"719",-0.354566072336039
"720",-1.30111673002237
"721",-2.82137804664
"722",-2.15180708677865
"723",-0.948243728680388
"724",-0.473374459524726
"725",-1.03778319614051
"726",-1.68787887864614
"727",-1.98938737157382
"728",-2.21167490907912
"729",-1.76992845464684
"730",-1.78151209959033
"731",-0.0740565513141244
"732",-0.143719845330013
"733",-1.10217814216037
"734",-0.250141501914894
"735",-1.92140479992101
"736",-0.826889372563777
"737",-0.960922601873108
"738",-1.38334512445488
"739",0.252425412790285
"740",-1.99146307309936
"741",-0.78033020046087
"742",-1.00159733873339
"743",-1.25004671281789
"744",-0.636783367018981
"745",-0.407156038878309
"746",0.818276298123718
"747",-1.78883693695976
"748",-2.24067287659681
"749",-1.15410054584998
"750",-0.195883322778917
"751",-0.215581468443298
"752",-0.383899852377948
"753",1.25437859774295
"754",-2.17447904069599
"755",-0.408242823305751
"756",-1.70839877981878
"757",-0.392478031613453
"758",0.795650722237281
"759",-0.155078466090355
"760",0.171302195324383
"761",-3.49069448576482
"762",-1.96357184009356
"763",-0.678954809643026
"764",-2.13035487314219
"765",0.411946191332638
"766",-2.82714224076737
"767",0.0922326813326464
"768",-1.22768085309701
"769",-0.95531083370924
"770",-1.09106098261839
"771",-0.725936437734712
"772",-1.99090274596101
"773",0.531718710313981
"774",1.56580901543121
"775",1.75578260815612
"776",-0.128522930625068
"777",0.0491989091820902
"778",-1.23817348599722
"779",-2.29331387205034
"780",-2.44059242132238
"781",-1.50592363560346
"782",-0.693321951191298
"783",-1.7094911628724
"784",-1.27897466629884
"785",0.12167038277837
"786",-2.73498640532769
"787",1.84076388271879
"788",0.412573661042659
"789",-1.30724978002894
"790",-0.244887273835109
"791",0.141572228685187
"792",-0.298941713554357
"793",-2.41738329555482
"794",-0.880657833008959
"795",-0.0813260991361257
"796",0.110708642819123
"797",-0.981140869390722
"798",-2.56175852138015
"799",-1.61965735566875
"800",-1.91685725974566
"801",1.29655987032684
"802",-0.411290722266403
"803",1.31477633102155
"804",-0.294985740903117
"805",-0.447728289616302
"806",-0.773387329504326
"807",-1.59384611894935
"808",0.558254335977725
"809",-3.30955504381704
"810",-3.45914894293739
"811",-3.14825453629994
"812",-2.11436976325613
"813",-0.181984338357661
"814",0.447815248454376
"815",-1.30429944024658
"816",-2.41784421242139
"817",0.0122414456089251
"818",-0.196658837365466
"819",-0.448456665397249
"820",-1.17557299666507
"821",-0.277339744721625
"822",-1.84503699141187
"823",-1.03060221723696
"824",-1.8084872436665
"825",0.0778691765260596
"826",-1.07106793248717
"827",-0.707773326072652
"828",-1.48447135589435
"829",-0.473927031297416
"830",0.554320347018441
"831",-1.04545397153002
"832",0.209636128376025
"833",-1.13298866998115
"834",-0.96016194990334
"835",-0.937003936092352
"836",-0.522119087310297
"837",0.0983263977891382
"838",-1.78416136788846
"839",-2.4696896494692
"840",-2.9401404411706
"841",-2.83503879192528
"842",-0.14630535777122
"843",1.80908183299048
"844",-1.31356217298537
"845",-0.689780433674023
"846",-0.270514911567309
"847",-3.08304339393926
"848",-1.05438394058108
"849",-1.85137781595924
"850",-1.18518139307445
"851",-1.87810235058343
"852",0.396754639489701
"853",-1.16878821935679
"854",-0.736344267783513
"855",-1.31848053885656
"856",-2.18572026988487
"857",-0.61241479617109
"858",2.1191812849994
"859",-1.60215127145127
"860",-0.342094684589584
"861",0.405397807115919
"862",-2.66811755298389
"863",0.56971176220844
"864",-1.75098587097692
"865",-0.141156098226853
"866",-0.95798702646691
"867",0.542238673870281
"868",-0.363985815340352
"869",-2.61984039230287
"870",-0.845717871697457
"871",0.383270100073068
"872",-1.55092530046704
"873",-1.06437292343343
"874",-1.21460964047814
"875",-2.46053287842858
"876",-0.401970386378514
"877",-0.203493605723908
"878",-0.175393941810332
"879",-3.74199603208402
"880",-0.819829402211967
"881",-0.0548812997859756
"882",0.654895732391197
"883",-0.624563657534127
"884",1.45844249686815
"885",-1.64068311831966
"886",-0.872860575252654
"887",-1.82080881401588
"888",-1.3333375485462
"889",-0.691705544509431
"890",-2.10739946441291
"891",-0.669002345525899
"892",-0.151401595681867
"893",1.0141334200594
"894",-0.0433457266411544
"895",-1.15704248661976
"896",-0.295068916286722
"897",-0.0939178991168481
"898",-0.415760345346556
"899",-1.1822802347351
"900",0.519821564313701
"901",-0.458858248007527
"902",1.07015868788331
"903",-0.540040948555018
"904",-2.73668010894521
"905",0.70231186018696
"906",-0.810137078123354
"907",-4.61288570298463
"908",-0.956759339479628
"909",-0.740078816791407
"910",0.275109479759915
"911",-1.53327666332964
"912",-0.78785601949368
"913",-0.299620884752358
"914",-1.98009313438178
"915",-1.4077892168361
"916",-1.86153380599027
"917",-0.391735942980145
"918",0.311587519588093
"919",1.32297247779206
"920",-0.109393369893033
"921",1.01224517962947
"922",-0.0591960104090735
"923",-1.63186869858473
"924",-1.91140446120548
"925",-0.692098803923402
"926",-1.95678536706657
"927",0.117427299249676
"928",0.536010117222036
"929",-3.15442598626805
"930",-2.94551079542096
"931",0.0719154959587408
"932",-0.666498979686991
"933",-1.67519797336497
"934",-1.50289811992204
"935",1.07180150909515
"936",-2.74606656572899
"937",-1.65369418946208
"938",-1.21005771371416
"939",0.0600356308645795
"940",-0.959843173575048
"941",-2.56012271625621
"942",-1.40792764805216
"943",-2.06751275246862
"944",-0.359347683402306
"945",-1.5638581275192
"946",-0.705936168925407
"947",-2.0808574675068
"948",-1.65869399341184
"949",2.27425316013891
"950",-0.542610408328229
"951",-1.4225137277917
"952",-1.20334222217676
"953",-2.30677825006071
"954",-0.679247465161541
"955",1.02216110001148
"956",-0.346721715532275
"957",-1.0274385301034
"958",-1.30924781967301
"959",0.685173633470675
"960",-1.44315626861413
"961",-0.541468244958872
"962",-1.34209033683024
"963",-0.191527362408062
"964",-2.20387689309024
"965",-0.173479079742531
"966",-0.403982440861984
"967",-0.701121667240252
"968",-1.03675409457254
"969",-1.32152336634599
"970",0.179305928992558
"971",-1.18786509975444
"972",1.60575986444742
"973",0.162582027253259
"974",1.09094288048713
"975",0.715687073198537
"976",-2.92208835694134
"977",-1.61643698080143
"978",-0.739339859586448
"979",-0.384949481014687
"980",1.0851165775884
"981",-1.01173393307911
"982",0.35609890063513
"983",-0.123858181466081
"984",-3.2611855273313
"985",0.909835634332314
"986",-2.64216323243012
"987",-0.794776897614462
"988",-1.04299896335766
"989",-0.63163132184909
"990",-1.60264462430326
"991",-3.51119293565257
"992",-1.30086086813547
"993",0.176140286299264
"994",-0.845408438358904
"995",-2.58854013247142
"996",-2.06094926008148
"997",0.568620346678227
"998",0.588608326028787
"999",-1.1616691359221
"1000",-0.550700989737069
