"","x"
"137",-1.22448223868295
"138",-0.726715555080076
"139",-0.921544057260271
"140",0.692956132594123
"141",-1.63333112486201
"142",0.370233949490373
"143",-0.461482212750245
"144",0.360706377890975
"145",-1.42919567804256
"146",-1.87443807024955
"147",-1.06140293236466
"148",-2.16298893392724
"149",0.45747501122283
"150",-1.25945785092245
"151",-0.486734100514926
"152",-1.32793896554585
"153",-0.99300335882693
"154",-0.232755980319981
"155",-0.977885363200372
"156",-0.440868183500984
"157",-1.34426157724197
"158",-1.53246742262598
"159",-0.974188551790687
"160",-2.01031682281045
"161",1.64544915671161
"162",-0.778927485822552
"163",-0.0301549894418811
"164",0.369620238599574
"165",0.176458797842878
"166",1.01289780744344
"167",-2.5078833711188
"168",-1.39843494590925
"169",-0.383780168976034
"170",-0.886603716410291
"171",-1.05433563195749
"172",-0.114585436323248
"173",-2.0703485709218
"174",-0.937670222943615
"175",1.33077296665892
"176",-1.35158389389188
"177",-1.63973738997069
"178",-2.46395944111706
"179",-0.203890504586617
"180",-0.976579183375951
"181",-1.05546053494838
"182",-3.45450712361367
"183",-2.13319542642285
"184",-2.06520938376741
"185",-0.721515494986782
"186",-0.640188255905669
"187",-1.19656182716016
"188",-2.4394913754346
"189",-1.06426017655857
"190",-1.00996366509156
"191",-0.651902405259908
"192",0.609096558544392
"193",-2.75958898695826
"194",0.291781689577996
"195",-2.13571919391938
"196",-0.671600502460734
"197",-1.44838835072242
"198",-0.790296866978286
"199",-0.172152848129854
"200",-0.438667800649463
"201",-2.09975874179737
"202",-0.232234614931941
"203",0.226436844549326
"204",-1.35782592307982
"205",-0.77058714734932
"206",-1.10585595349242
"207",-1.30973472375853
"208",-0.798253906739509
"209",-1.51285832962724
"210",-1.88612203761391
"211",0.156131518953601
"212",-1.75145384407544
"213",-0.421386214296188
"214",-0.15001565735244
"215",0.668696761819724
"216",-0.911520692465798
"217",-1.40384060151284
"218",0.914388279435891
"219",-0.785899064975963
"220",0.340453166790036
"221",-0.996413895959554
"222",-1.93689597228531
"223",0.000851076445346312
"224",-1.47892631325273
"225",-1.14585261298772
"226",-0.932090739701285
"227",-0.335885394992786
"228",0.128722006154243
"229",-0.980529380883247
"230",-0.426433798405434
"231",-0.78913364640709
"232",-1.36793291307553
"233",-1.8330141494839
"234",-0.136892250528088
"235",0.681896137907519
"236",0.566917463946606
"237",0.188849089268385
"238",-1.6649481222984
"239",-1.7698368466043
"240",0.74664859208649
"241",-0.485438480113015
"242",-1.37375575997618
"243",0.670166793850046
"244",0.387889833108241
"245",-1.96763576097968
"246",1.09437081185357
"247",-1.58744983680517
"248",-0.831537684167595
"249",0.107834947719583
"250",-1.88607515064282
"251",-1.71593629847539
"252",-2.14307318713455
"253",-0.681568201923816
"254",0.155007861103613
"255",-1.83757317908792
"256",-0.385505368836251
"257",-1.04234499076208
"258",0.675859227956096
"259",0.237753533791634
"260",0.21332408148859
"261",0.085408907285172
"262",-1.04655060240991
"263",-1.33654344041681
"264",-1.25003085125097
"265",-0.448631992650784
"266",1.96116822287773
"267",0.573733207492779
"268",-0.122219389443425
"269",-0.318643969270792
"270",-0.669213839730467
"271",-0.0489824560457827
"272",2.12388501719398
"273",-0.990188154202114
"274",-0.228431516251578
"275",-0.144040979317087
"276",-1.44121528258553
"277",-0.50601931225253
"278",-1.53239582345705
"279",-0.611464214822282
"280",-0.502154257753326
"281",-0.0767017269050087
"282",-0.787690798280946
"283",-2.49852040036801
"284",-0.487821902171375
"285",-0.0842622923676326
"286",-0.301778291670923
"287",-0.663468049370059
"288",-1.18485611235197
"289",-1.84008150151006
"290",-1.89507856446606
"291",-1.1655904992616
"292",-0.958698613056556
"293",-0.228199360759081
"294",-0.0722292242736894
"295",-1.19820261713093
"296",-1.51621077019544
"297",-1.09941212868939
"298",-0.701774288545656
"299",-0.547708153514862
"300",-1.73208850744081
"301",0.749785820591234
"302",-0.6867475152496
"303",-0.928491323422194
"304",1.14040132663267
"305",-1.01766637120877
"306",-0.889623127839796
"307",-0.648441199011988
"308",-2.70273195131
"309",-1.5432499144974
"310",-1.05069586296601
"311",-1.32862004477336
"312",0.374130239071878
"313",-0.616629168062785
"314",0.367309200137789
"315",-1.74838099892433
"316",-0.938063108074132
"317",-0.396043021683972
"318",-1.145381437543
"319",0.650414834979764
"320",-2.11270842562703
"321",-1.37005328273685
"322",-0.521786799440557
"323",-1.12730492982182
"324",-1.29746999930306
"325",-0.944367283714055
"326",-1.42721350552717
"327",-1.76757323865362
"328",-1.73272483187116
"329",-2.27973641268427
"330",1.16481216992523
"331",-0.636288623590058
"332",0.314928967554179
"333",-0.618406393307167
"334",-1.41521118535493
"335",-0.387348095064395
"336",-1.99537089618222
"337",-0.326904952996981
"338",0.226535874305571
"339",0.0701741760113225
"340",-1.23439233104188
"341",-0.670433501170288
"342",-0.873050583745046
"343",-1.07001286327245
"344",-0.376837035310701
"345",0.0645140078287468
"346",-1.0345815155488
"347",0.568991558987635
"348",-0.622983258287989
"349",-0.791669921308702
"350",0.952910358380432
"351",-2.17712709698409
"352",-0.523223113081112
"353",-0.508888746658652
"354",-2.38280440279113
"355",-1.63194945325427
"356",1.9821306876833
"357",-0.200071246405728
"358",-0.989342537385455
"359",0.882574217982399
"360",-1.04098603682789
"361",-2.33775363482649
"362",-1.64565467456617
"363",0.0403679139967533
"364",-3.40070157791023
"365",0.781567835263041
"366",0.528773077542174
"367",-0.949687445791561
"368",0.514406919937622
"369",-0.230028576693287
"370",-2.24463994592812
"371",-2.36605923516736
"372",-1.51260849862762
"373",-1.83722385530748
"374",-1.01691128399681
"375",-0.740621507254563
"376",-0.778036253490284
"377",0.10504004111757
"378",-2.13483172752585
"379",-1.07037105912145
"380",-1.1086572087502
"381",-0.706813701800291
"382",-1.68910515930144
"383",-2.18933590841331
"384",-0.421848634582417
"385",-0.456142724584267
"386",-1.66522794408585
"387",-1.33933743575835
"388",-0.425921174816206
"389",-0.295898740936901
"390",0.768614372760486
"391",-0.142753071224766
"392",-0.671682630813089
"393",-0.150540344929564
"394",-1.17944810985315
"395",1.04287920583712
"396",-1.4506492506249
"397",-1.23183343009055
"398",-2.15786008860604
"399",-1.48742678157629
"400",-1.37427979765418
"401",-1.18160398903836
"402",-1.17307600668366
"403",-1.29444395150012
"404",-0.296347489183907
"405",-1.41063363158212
"406",-0.221664422674097
"407",-1.91438789306714
"408",-1.08638744941413
"409",-0.272569231416376
"410",-0.473207719489489
"411",-2.24714056762822
"412",-0.803321528440359
"413",0.345753125728776
"414",0.778122960629067
"415",-2.12024847077849
"416",-0.6644847638992
"417",0.578632359918557
"418",-1.51637435764756
"419",-0.539578561721862
"420",-1.22751320601655
"421",-0.229810392663872
"422",0.462706093106339
"423",-2.87498293502548
"424",-0.537096206549899
"425",0.394612702376608
"426",-1.29593009935711
"427",-1.16098956072895
"428",-0.653216773137759
"429",-0.526440186230645
"430",-0.419423076549612
"431",-2.27849827108173
"432",-1.45956626430962
"433",-1.22933770255998
"434",-0.880675486619487
"435",-0.171866611423012
"436",-1.10110844253674
"437",0.437922306492674
"438",-0.194640739625942
"439",-0.822063249417058
"440",0.39185695599974
"441",0.154836351552805
"442",-0.763952901294789
"443",-1.76617163180128
"444",-2.05626377573586
"445",-1.30599180074897
"446",0.981486170668426
"447",-1.4477687983277
"448",-0.482368132883646
"449",-1.56819076347609
"450",-0.955935856311725
"451",1.65891160516121
"452",-1.38415147483314
"453",-0.32102147557159
"454",-2.61747412172574
"455",0.233859462404673
"456",-2.01128645497871
"457",-2.39607872560354
"458",-0.794182102318086
"459",-1.0238682853854
"460",0.851716243935291
"461",-0.504273384909586
"462",-2.46362591944863
"463",-0.234122709498308
"464",0.165803237814287
"465",-1.35923644111411
"466",-0.0800189922051812
"467",-1.38573810638836
"468",1.69429362185984
"469",-1.0940560821614
"470",-0.972935350839893
"471",-1.00444794478979
"472",-0.104869499881438
"473",-0.555850494261822
"474",-1.19622736016615
"475",-1.01996049090449
"476",-1.06012559922031
"477",0.0933592779427307
"478",-1.94891844024466
"479",-0.518039903898368
"480",-0.389139381419779
"481",-0.841729592037137
"482",-0.587932639944941
"483",0.108767894126248
"484",-1.91041541605941
"485",-1.17194035795162
"486",-0.203422042923593
"487",1.68052407944614
"488",-0.0152018327097756
"489",0.299723487491699
"490",0.3182221356752
"491",0.845233555225443
"492",-1.9860227616379
"493",-1.49144000623869
"494",-0.165273430588153
"495",-0.566830710834872
"496",-1.29828959946627
"497",-0.316838930625515
"498",0.499793353802855
"499",-1.2520023255821
"500",0.0441452329296894
"501",-0.379757527570286
"502",-0.281609982339458
"503",-1.62795190891351
"504",-0.95113778230256
"505",0.585137394231077
"506",0.151629780648779
"507",0.595354888852525
"508",0.109189932368884
"509",-0.139559323375719
"510",-1.88832967223349
"511",-0.93276763421996
"512",-1.46493562547765
"513",1.5590270744704
"514",0.00611635570203778
"515",0.182863756128782
"516",-1.48516662043129
"517",-1.69549838460711
"518",0.197582354248763
"519",-0.917626908152168
"520",0.366324996533339
"521",0.280770204824173
"522",1.02907712872369
"523",-1.40657378357983
"524",-1.0039751400733
"525",-0.848538473785655
"526",-0.170450313018817
"527",1.09190931547795
"528",-0.417168629882424
"529",0.0989800647149867
"530",-0.428620605031733
"531",-0.500560843592744
"532",-1.7671510384967
"533",-0.896488787611736
"534",-1.45073400650523
"535",-1.87180851828503
"536",-0.807291321110544
"537",-0.526610799049806
"538",-2.25489087957109
"539",-0.497313350375494
"540",0.0592480775438776
"541",-1.09325596126357
"542",0.68484220450648
"543",-0.885447804134311
"544",-1.4017609535664
"545",-0.892329744574443
"546",-1.71908943650644
"547",-1.26448722160464
"548",0.160241239105714
"549",-0.044109173556126
"550",-0.75160803032779
"551",-1.09206461136921
"552",-0.390043242937276
"553",-2.24393354619736
"554",-0.0859276864117298
"555",-0.809807113917429
"556",0.684775611570199
"557",-0.591675522667407
"558",-1.20269236859572
"559",-0.323020786544056
"560",-1.65750522029762
"561",2.1148850469314
"562",0.326058106055712
"563",-1.00500686421196
"564",-1.6113362548833
"565",-3.3760381242946
"566",-0.599268808764984
"567",0.105888902253406
"568",0.428802245313292
"569",-0.785577856360656
"570",-1.37058739271758
"571",0.986979353218086
"572",1.99926761378621
"573",-0.798730593872568
"574",-0.835952078276919
"575",1.25041505758791
"576",-1.036581194985
"577",-1.36327102292246
"578",-0.0829101293735913
"579",-2.7866668732533
"580",-0.764662098726119
"581",-2.95542943883688
"582",-2.18512668640252
"583",0.730984560432136
"584",-0.735402921794266
"585",-0.177080317577215
"586",-1.42586793056209
"587",-0.301019073308641
"588",-0.473068986075176
"589",-0.4110725487593
"590",-2.04085063381534
"591",0.217129725894046
"592",-0.563625860857047
"593",-0.777221862199946
"594",-1.85819920628269
"595",0.87032401553734
"596",-1.43134527868657
"597",-1.48569494408143
"598",-1.17107538602298
"599",-1.15220340089045
"600",-0.394380204832302
"601",0.865761519996581
"602",-0.170249416124143
"603",-1.59051994900119
"604",-1.35304350910852
"605",-1.86343777314129
"606",-1.34648682532505
"607",0.264879558825009
"608",-0.761316736655408
"609",-0.334260071424945
"610",-1.25602381795655
"611",-0.575311797854195
"612",-0.963282754274654
"613",-0.827602679833548
"614",0.493702522476691
"615",-1.08594991383506
"616",-0.0696878034879417
"617",-1.84330979795143
"618",-2.18676453778655
"619",0.696420617343649
"620",-1.71743658222494
"621",-1.23734613990746
"622",-0.271805292582358
"623",-1.50707370777993
"624",-0.105722429714972
"625",-1.00558220420737
"626",0.469280192986131
"627",0.618109929008787
"628",-0.136856354734238
"629",-0.127326974413805
"630",-1.61143246040776
"631",-1.18196716736379
"632",0.171447840861098
"633",0.207163768298628
"634",0.612037084359405
"635",-2.53597183314085
"636",-1.35974906708916
"637",-1.26267336689426
"638",-1.80067252374937
"639",-0.608912480358437
"640",-1.6569355512495
"641",-0.492109509962999
"642",-0.61431765375505
"643",-0.0710620086482313
"644",-0.536526344660412
"645",-0.00491365018860193
"646",-0.389239884170426
"647",-2.03236168736068
"648",0.653961632913552
"649",-1.96478119577789
"650",-1.58705183142116
"651",1.90292640734541
"652",-1.7389295666247
"653",-3.84003629548741
"654",-0.472402886594545
"655",-0.484905685378991
"656",1.20453348765172
"657",-1.3094303092597
"658",1.22808368443775
"659",-1.21375179708799
"660",0.670025452601711
"661",0.649341756006475
"662",0.174594834300766
"663",0.438639815363869
"664",0.204779475907498
"665",0.104625729730858
"666",-1.23111152719354
"667",-0.198758836354518
"668",-0.824889141890052
"669",0.782640526349477
"670",-1.50482051348038
"671",-0.971836250613756
"672",-1.11685074072039
"673",-0.226523290552144
"674",-1.39673701129168
"675",-0.754582468452926
"676",0.415530134829799
"677",-1.99325211688358
"678",-1.28522756635566
"679",-0.639508299930573
"680",-1.59994012382432
"681",-1.36960741956298
"682",1.42930562121782
"683",-0.959508146256579
"684",-0.236229519461707
"685",-0.0741550187795314
"686",-2.82009443030689
"687",-0.367237811475009
"688",-1.38128566558992
"689",-1.05792743688451
"690",-1.13258405020506
"691",-0.898940253432072
"692",-1.11759716425823
"693",-1.07339089297572
"694",-1.8267357554273
"695",-0.79624082084583
"696",-1.8675765157459
"697",-1.25846503184716
"698",-2.13867490065249
"699",-0.0401575618618271
"700",0.84187538837393
"701",-0.650332053111663
"702",0.614412311307355
"703",0.033812859993493
"704",0.249956662461165
"705",-0.117706343864284
"706",-0.879577234273073
"707",-0.396762120648355
"708",-2.12905614220559
"709",-0.189906692375722
"710",-0.330515194968772
"711",-0.76525174648288
"712",-3.13315995092694
"713",-0.765472705739951
"714",-3.49131314535188
"715",-1.55304233360845
"716",-2.30823472551407
"717",1.70705275162267
"718",-1.74534460305425
"719",-0.353555020122558
"720",-1.20630336038051
"721",-2.57590815012613
"722",-1.97269106916996
"723",-0.888399755567917
"724",-0.460589603175428
"725",-0.969065942468924
"726",-1.55473772851004
"727",-1.82636700141786
"728",-2.02662604421542
"729",-1.62865626544761
"730",-1.63909198161291
"731",-0.100843739922635
"732",-0.163603464261273
"733",-1.02707940735168
"734",-0.259478830553959
"735",-1.76512144137028
"736",-0.779071506814214
"737",-0.899822163849646
"738",-1.28038299500439
"739",0.193284155666923
"740",-1.82823700279221
"741",-0.737126306721504
"742",-0.936466070930978
"743",-1.16029433587197
"744",-0.607804835152235
"745",-0.400933368358837
"746",0.703059728039385
"747",-1.64569093419798
"748",-2.0527503392764
"749",-1.0738563476126
"750",-0.210597588089114
"751",-0.228343665264233
"752",-0.379981848989143
"753",1.0959446826513
"754",-1.99311625287927
"755",-0.401912453428605
"756",-1.57322412596287
"757",-0.387709938390499
"758",0.682676326339892
"759",-0.173836455937257
"760",0.120200175967913
"761",-3.17889593312146
"762",-1.80310976585005
"763",-0.645797125804528
"764",-1.95336475057855
"765",0.336996568768142
"766",-2.58110111780844
"767",0.0489663795789607
"768",-1.14014491270001
"769",-0.894766516855171
"770",-1.01706394830485
"771",-0.688122916878119
"772",-1.82773220356848
"773",0.444899739021605
"774",1.3765126265146
"775",1.54766000734785
"776",-0.149912550112674
"777",0.0101972154793605
"778",-1.14959773513263
"779",-2.10017465950481
"780",-2.23285803722737
"781",-1.39081408612924
"782",-0.658740496568737
"783",-1.57420825484
"784",-1.18635555522418
"785",0.0754868313318646
"786",-2.49807784263756
"787",1.62421971416107
"788",0.337561856795188
"789",-1.2118286306567
"790",-0.254745291743341
"791",0.0934164222389074
"792",-0.303442985184105
"793",-2.21194891491425
"794",-0.827511561269332
"795",-0.107392882104618
"796",0.0656113899271381
"797",-0.918036819270921
"798",-2.34201668592806
"799",-1.49327689699887
"800",-1.76102455832942
"801",1.13394582912328
"802",-0.404658308348111
"803",1.15035705497437
"804",-0.299879045858664
"805",-0.437484945600272
"806",-0.730871468021916
"807",-1.470023530585
"808",0.46880570808804
"809",-3.01570724668202
"810",-3.15047652516882
"811",-2.87039147414409
"812",-1.9389637506812
"813",-0.198075980502397
"814",0.369311034643582
"815",-1.20917066688881
"816",-2.21236415533459
"817",-0.0230977967487161
"818",-0.211296249878798
"819",-0.438141139997521
"820",-1.09320089789646
"821",-0.283981752001464
"822",-1.69632161388456
"823",-0.962596592105366
"824",-1.66339391321306
"825",0.0360262851586122
"826",-0.99905219142988
"827",-0.671759753218606
"828",-1.37148770801292
"829",-0.461087415583257
"830",0.465261573890487
"831",-0.975976550927944
"832",0.154735250789212
"833",-1.05483663962266
"834",-0.899136891804811
"835",-0.878273816299416
"836",-0.504503682261529
"837",0.0544562142244488
"838",-1.64147870980943
"839",-2.25907175627856
"840",-2.68290129835189
"841",-2.58821512786061
"842",-0.165932754748847
"843",1.59567732701845
"844",-1.21751547115799
"845",-0.655549940246867
"846",-0.277833253664242
"847",-2.81164269724258
"848",-0.984021568091064
"849",-1.70203406843175
"850",-1.10185711087788
"851",-1.72611022575084
"852",0.323310486026758
"853",-1.08708848590702
"854",-0.697499340345507
"855",-1.22194643140231
"856",-2.00324348638276
"857",-0.585851167721702
"858",1.87504620270216
"859",-1.4775056499561
"860",-0.342319535666292
"861",0.331097123527855
"862",-2.43783563331882
"863",0.479127713701297
"864",-1.61159087475399
"865",-0.161293782186354
"866",-0.89717750132154
"867",0.45437718366692
"868",-0.362041275081398
"869",-2.39434269576835
"870",-0.796034118646358
"871",0.31116225231808
"872",-1.43135612654688
"873",-0.99302065174183
"874",-1.1283690454758
"875",-2.25082241299872
"876",-0.396261609350012
"877",-0.217453698850367
"878",-0.192138686315615
"879",-3.40529372259821
"880",-0.772711173163934
"881",-0.083568738545924
"882",0.555870029181258
"883",-0.596796087868583
"884",1.27978603321455
"885",-1.51221902551321
"886",-0.820487004732121
"887",-1.67449442704133
"888",-1.23533112481639
"889",-0.657284274332821
"890",-1.93268420217379
"891",-0.636830941915224
"892",-0.170523960073754
"893",0.879507585639097
"894",-0.0731763303073463
"895",-1.07650674470249
"896",-0.299953978636687
"897",-0.118736846051214
"898",-0.408684995807708
"899",-1.09924345471631
"900",0.434181589471802
"901",-0.447511935141916
"902",0.929980799894872
"903",-0.520649503202719
"904",-2.49960370175244
"905",0.598587261429693
"906",-0.763979349660679
"907",-4.18987901169787
"908",-0.896071477008674
"909",-0.700863798911178
"910",0.213720252035959
"911",-1.41545645345013
"912",-0.74390632386818
"913",-0.304054851128251
"914",-1.81799381475836
"915",-1.30240469985235
"916",-1.71118360900024
"917",-0.387041390072203
"918",0.246583350980264
"919",1.15774097098384
"920",-0.132678711615345
"921",0.877806468134659
"922",-0.0874558652333996
"923",-1.50427810683309
"924",-1.75611212721215
"925",-0.657638562093155
"926",-1.7969958261861
"927",0.0716642335582667
"928",0.448765871371204
"929",-2.87595133898023
"930",-2.68773945533419
"931",0.0306626089718385
"932",-0.634575657375668
"933",-1.54331348951799
"934",-1.38808839632616
"935",0.931460819004636
"936",-2.50805996912521
"937",-1.5239407112271
"938",-1.1242682105533
"939",0.0199600278059274
"940",-0.898849705923467
"941",-2.34054298761821
"942",-1.3025294126596
"943",-1.8967502274492
"944",-0.357862777839915
"945",-1.44300732208937
"946",-0.670104656689556
"947",-1.90877249324937
"948",-1.52844503910977
"949",2.01475059471974
"950",-0.522964331827233
"951",-1.31567002503757
"952",-1.11821821817726
"953",-2.11230472978442
"954",-0.646060779424812
"955",0.886739729740069
"956",-0.346488032011058
"957",-0.959746423516579
"958",-1.21362866637208
"959",0.583147417541148
"960",-1.33426690866138
"961",-0.521935355818804
"962",-1.24321651966689
"963",-0.206673299466723
"964",-2.0196008045858
"965",-0.190413585353632
"966",-0.398074271046833
"967",-0.665767267784011
"968",-0.968138823939227
"969",-1.22468771742882
"970",0.127410746840142
"971",-1.10427486464364
"972",1.41250438238507
"973",0.11234416869663
"974",0.948705297736157
"975",0.610637002881565
"976",-2.66663815940661
"977",-1.49037565837967
"978",-0.700198071699503
"979",-0.380927460373592
"980",0.943456376205769
"981",-0.945598137909112
"982",0.286683694265883
"983",-0.145710073392866
"984",-2.97213110570387
"985",0.785545616515599
"986",-2.41445336254966
"987",-0.750141349202218
"988",-0.973764831853744
"989",-0.603163353017198
"990",-1.47795011198492
"991",-3.19736300509241
"992",-1.2060728541761
"993",0.124558816485824
"994",-0.795755349872886
"995",-2.36614426348777
"996",-1.89083717124458
"997",0.478144456466871
"998",0.496151645070979
"999",-1.08067489722711
"1000",-0.530253143907269
